composable_id,repo,file,composable,category,evidence,verdict,rater,notes
nemoXdev__CryptoSafe::SharePickerDialog.kt::SharePickerDialog,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/SharePickerDialog.kt,SharePickerDialog,missing_content_description,contentDescription = null,,,
nemoXdev__CryptoSafe::SharePickerDialog.kt::SharePickerDialog,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/SharePickerDialog.kt,SharePickerDialog,missing_content_description,contentDescription = null,,,
nemoXdev__CryptoSafe::SharePickerDialog.kt::SharePickerDialog,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/SharePickerDialog.kt,SharePickerDialog,missing_semantics_role,.clickable without Role,,,
nemoXdev__CryptoSafe::SharePickerDialog.kt::SharePickerDialog,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/SharePickerDialog.kt,SharePickerDialog,missing_semantics_role,.clickable without Role,,,
nemoXdev__CryptoSafe::SharePickerDialog.kt::SharePickerDialog,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/SharePickerDialog.kt,SharePickerDialog,missing_semantics_role,.clickable without Role,,,
nemoXdev__CryptoSafe::SharePickerDialog.kt::SharePickerDialog,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/SharePickerDialog.kt,SharePickerDialog,missing_interaction_semantics,.clickable without onClickLabel,,,
nemoXdev__CryptoSafe::SharePickerDialog.kt::SharePickerDialog,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/SharePickerDialog.kt,SharePickerDialog,missing_interaction_semantics,.clickable without onClickLabel,,,
nemoXdev__CryptoSafe::SharePickerDialog.kt::SharePickerDialog,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/SharePickerDialog.kt,SharePickerDialog,missing_interaction_semantics,.clickable without onClickLabel,,,
nemoXdev__CryptoSafe::SettingsScreen.kt::SettingsToggleRow,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/SettingsScreen.kt,SettingsToggleRow,missing_semantics_role,.clickable without Role,,,
nemoXdev__CryptoSafe::SettingsScreen.kt::SettingsToggleRow,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/SettingsScreen.kt,SettingsToggleRow,missing_interaction_semantics,.clickable without onClickLabel,,,
nemoXdev__CryptoSafe::SettingsScreen.kt::SettingsToggleRow,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/SettingsScreen.kt,SettingsToggleRow,missing_state_description,Checkbox without stateDescription,,,
nemoXdev__CryptoSafe::SettingsScreen.kt::SettingsToggleRow,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/SettingsScreen.kt,SettingsToggleRow,missing_merge_descendants,"clickable Row with 2 Text children, no mergeDescendants",,,
nemoXdev__CryptoSafe::BoxSettingsScreen.kt::ChangeBoxPasswordDialog,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/BoxSettingsScreen.kt,ChangeBoxPasswordDialog,missing_semantics_role,.clickable without Role,,,
nemoXdev__CryptoSafe::BoxSettingsScreen.kt::ChangeBoxPasswordDialog,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/BoxSettingsScreen.kt,ChangeBoxPasswordDialog,missing_interaction_semantics,.clickable without onClickLabel,,,
nemoXdev__CryptoSafe::BoxSettingsScreen.kt::ChangeBoxPasswordDialog,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/BoxSettingsScreen.kt,ChangeBoxPasswordDialog,missing_state_description,Checkbox without stateDescription,,,
nemoXdev__CryptoSafe::BoxSettingsScreen.kt::ChangeBoxPasswordDialog,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/BoxSettingsScreen.kt,ChangeBoxPasswordDialog,color_contrast,4 hardcoded Color literals with Text,,,
nemoXdev__CryptoSafe::BoxSettingsScreen.kt::ChangeBoxPasswordDialog,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/BoxSettingsScreen.kt,ChangeBoxPasswordDialog,progress_no_semantics,LinearProgressIndicator without progressSemantics,,,
nemoXdev__CryptoSafe::ChatScreen.kt::ChatScreen,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/ChatScreen.kt,ChatScreen,missing_content_description,contentDescription = null,,,
nemoXdev__CryptoSafe::ChatScreen.kt::ChatScreen,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/ChatScreen.kt,ChatScreen,missing_content_description,contentDescription = null,,,
nemoXdev__CryptoSafe::ChatScreen.kt::ChatScreen,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/ChatScreen.kt,ChatScreen,missing_content_description,Icon() without contentDescription,,,
nemoXdev__CryptoSafe::ChatScreen.kt::ChatScreen,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/ChatScreen.kt,ChatScreen,missing_content_description,Icon() without contentDescription,,,
nemoXdev__CryptoSafe::CreateBoxScreen.kt::CreateBoxScreen,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/CreateBoxScreen.kt,CreateBoxScreen,missing_content_description,Icon() without contentDescription,,,
nemoXdev__CryptoSafe::CreateBoxScreen.kt::CreateBoxScreen,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/CreateBoxScreen.kt,CreateBoxScreen,missing_semantics_role,.clickable without Role,,,
nemoXdev__CryptoSafe::CreateBoxScreen.kt::CreateBoxScreen,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/CreateBoxScreen.kt,CreateBoxScreen,missing_semantics_role,.clickable without Role,,,
nemoXdev__CryptoSafe::CreateBoxScreen.kt::CreateBoxScreen,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/CreateBoxScreen.kt,CreateBoxScreen,missing_semantics_role,.clickable without Role,,,
nemoXdev__CryptoSafe::CreateBoxScreen.kt::CreateBoxScreen,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/CreateBoxScreen.kt,CreateBoxScreen,missing_interaction_semantics,.clickable without onClickLabel,,,
nemoXdev__CryptoSafe::CreateBoxScreen.kt::CreateBoxScreen,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/CreateBoxScreen.kt,CreateBoxScreen,missing_interaction_semantics,.clickable without onClickLabel,,,
nemoXdev__CryptoSafe::CreateBoxScreen.kt::CreateBoxScreen,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/CreateBoxScreen.kt,CreateBoxScreen,missing_interaction_semantics,.clickable without onClickLabel,,,
nemoXdev__CryptoSafe::CreateBoxScreen.kt::CreateBoxScreen,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/CreateBoxScreen.kt,CreateBoxScreen,missing_state_description,RadioButton without stateDescription,,,
nemoXdev__CryptoSafe::CreateBoxScreen.kt::CreateBoxScreen,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/CreateBoxScreen.kt,CreateBoxScreen,missing_state_description,RadioButton without stateDescription,,,
nemoXdev__CryptoSafe::CreateBoxScreen.kt::CreateBoxScreen,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/CreateBoxScreen.kt,CreateBoxScreen,missing_state_description,RadioButton without stateDescription,,,
nemoXdev__CryptoSafe::CreateBoxScreen.kt::CreateBoxScreen,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/CreateBoxScreen.kt,CreateBoxScreen,color_contrast,3 hardcoded Color literals with Text,,,
nemoXdev__CryptoSafe::CreateBoxScreen.kt::CreateBoxScreen,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/CreateBoxScreen.kt,CreateBoxScreen,missing_merge_descendants,"clickable Column with 2 Text children, no mergeDescendants",,,
nemoXdev__CryptoSafe::CreateBoxScreen.kt::CreateBoxScreen,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/CreateBoxScreen.kt,CreateBoxScreen,missing_merge_descendants,"clickable Row with 2 Text children, no mergeDescendants",,,
nemoXdev__CryptoSafe::CreateBoxScreen.kt::CreateBoxScreen,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/CreateBoxScreen.kt,CreateBoxScreen,progress_no_semantics,LinearProgressIndicator without progressSemantics,,,
nemoXdev__CryptoSafe::BoxesScreen.kt::BoxWithContent,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/BoxesScreen.kt,BoxWithContent,missing_content_description,contentDescription = null,,,
nemoXdev__CryptoSafe::BoxesScreen.kt::BoxWithContent,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/BoxesScreen.kt,BoxWithContent,missing_content_description,Icon() without contentDescription,,,
nemoXdev__CryptoSafe::BoxesScreen.kt::BoxCard,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/BoxesScreen.kt,BoxCard,missing_semantics_role,.clickable without Role,,,
nemoXdev__CryptoSafe::BoxesScreen.kt::BoxCard,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/BoxesScreen.kt,BoxCard,missing_semantics_role,.clickable without Role,,,
nemoXdev__CryptoSafe::BoxesScreen.kt::BoxCard,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/BoxesScreen.kt,BoxCard,missing_interaction_semantics,.clickable without onClickLabel,,,
nemoXdev__CryptoSafe::BoxesScreen.kt::BoxCard,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/BoxesScreen.kt,BoxCard,missing_interaction_semantics,.clickable without onClickLabel,,,
nemoXdev__CryptoSafe::BoxesScreen.kt::BoxCard,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/BoxesScreen.kt,BoxCard,touch_target_size,size(24.dp) on interactive element,,,
nemoXdev__CryptoSafe::BoxesScreen.kt::BoxCard,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/BoxesScreen.kt,BoxCard,text_truncation_scaling,maxLines = 1 with Ellipsis (clips at large font scale),,,
nemoXdev__CryptoSafe::AboutScreen.kt::AboutScreen,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/AboutScreen.kt,AboutScreen,missing_content_description,contentDescription = null,,,
nemoXdev__CryptoSafe::AboutScreen.kt::AboutScreen,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/AboutScreen.kt,AboutScreen,missing_content_description,Icon() without contentDescription,,,
nemoXdev__CryptoSafe::AboutScreen.kt::AboutScreen,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/AboutScreen.kt,AboutScreen,missing_content_description,Icon() without contentDescription,,,
nemoXdev__CryptoSafe::AboutScreen.kt::AboutScreen,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/AboutScreen.kt,AboutScreen,missing_heading_semantics,headlineSmall text without heading(),,,
nemoXdev__CryptoSafe::DecryptScreen.kt::DecryptScreen,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/DecryptScreen.kt,DecryptScreen,missing_content_description,Icon() without contentDescription,,,
nemoXdev__CryptoSafe::DecryptScreen.kt::DecryptScreen,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/screens/DecryptScreen.kt,DecryptScreen,progress_no_semantics,CircularProgressIndicator without progressSemantics,,,
nemoXdev__CryptoSafe::FlatDialog.kt::FlatDialog,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/components/FlatDialog.kt,FlatDialog,missing_heading_semantics,titleLarge text without heading(),,,
nemoXdev__CryptoSafe::FlatDialog.kt::FlatDialog,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/components/FlatDialog.kt,FlatDialog,missing_merge_descendants,"clickable Column with 2 Text children, no mergeDescendants",,,
nemoXdev__CryptoSafe::OutputCard.kt::OutputCard,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/components/OutputCard.kt,OutputCard,missing_content_description,Icon() without contentDescription,,,
nemoXdev__CryptoSafe::OutputCard.kt::OutputCard,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/components/OutputCard.kt,OutputCard,missing_content_description,Icon() without contentDescription,,,
nemoXdev__CryptoSafe::OutputCard.kt::OutputCard,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/components/OutputCard.kt,OutputCard,missing_content_description,Icon() without contentDescription,,,
nemoXdev__CryptoSafe::OutputCard.kt::OutputCard,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/components/OutputCard.kt,OutputCard,touch_target_size,size(18.dp) on interactive element,,,
nemoXdev__CryptoSafe::OutputCard.kt::OutputCard,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/components/OutputCard.kt,OutputCard,touch_target_size,size(18.dp) on interactive element,,,
nemoXdev__CryptoSafe::OutputCard.kt::OutputCard,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/components/OutputCard.kt,OutputCard,touch_target_size,size(18.dp) on interactive element,,,
nemoXdev__CryptoSafe::PasswordStrengthCard.kt::PasswordStrengthCard,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/components/PasswordStrengthCard.kt,PasswordStrengthCard,missing_content_description,Icon() without contentDescription,,,
nemoXdev__CryptoSafe::PasswordStrengthCard.kt::PasswordStrengthCard,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/components/PasswordStrengthCard.kt,PasswordStrengthCard,missing_content_description,contentDescription = null,,,
nemoXdev__CryptoSafe::PasswordStrengthCard.kt::PasswordStrengthCard,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/components/PasswordStrengthCard.kt,PasswordStrengthCard,missing_content_description,contentDescription = null,,,
nemoXdev__CryptoSafe::PasswordStrengthCard.kt::PasswordStrengthCard,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/components/PasswordStrengthCard.kt,PasswordStrengthCard,missing_semantics_role,.clickable without Role,,,
nemoXdev__CryptoSafe::PasswordStrengthCard.kt::PasswordStrengthCard,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/components/PasswordStrengthCard.kt,PasswordStrengthCard,missing_interaction_semantics,.clickable without onClickLabel,,,
nemoXdev__CryptoSafe::PasswordStrengthCard.kt::PasswordStrengthCard,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/components/PasswordStrengthCard.kt,PasswordStrengthCard,touch_target_size,size(18.dp) on interactive element,,,
nemoXdev__CryptoSafe::PasswordStrengthCard.kt::PasswordStrengthCard,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/components/PasswordStrengthCard.kt,PasswordStrengthCard,color_contrast,7 hardcoded Color literals with Text,,,
nemoXdev__CryptoSafe::PasswordStrengthCard.kt::PasswordStrengthCard,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/components/PasswordStrengthCard.kt,PasswordStrengthCard,pointerinput_no_semantics,detectTapGestures without semantics/Role,,,
nemoXdev__CryptoSafe::PasswordStrengthCard.kt::PasswordStrengthCard,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/components/PasswordStrengthCard.kt,PasswordStrengthCard,progress_no_semantics,LinearProgressIndicator without progressSemantics,,,
nemoXdev__CryptoSafe::FlashButton.kt::FlashButton,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/components/FlashButton.kt,FlashButton,missing_semantics_role,.clickable without Role,,,
nemoXdev__CryptoSafe::FlashButton.kt::FlashButton,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/components/FlashButton.kt,FlashButton,missing_interaction_semantics,.clickable without onClickLabel,,,
nemoXdev__CryptoSafe::PasswordDialog.kt::PillButton,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/components/PasswordDialog.kt,PillButton,missing_semantics_role,.clickable without Role,,,
nemoXdev__CryptoSafe::PasswordDialog.kt::PillButton,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/components/PasswordDialog.kt,PillButton,missing_interaction_semantics,.clickable without onClickLabel,,,
nemoXdev__CryptoSafe::PasswordDialog.kt::SafePasswordField,nemoXdev__CryptoSafe,nemoXdev__CryptoSafe/app/src/main/java/com/cryptosafe/app/components/PasswordDialog.kt,SafePasswordField,color_contrast,2 hardcoded Color literals with Text,,,
maxwhipw__marmalade-tts-android::AboutExtras.kt::AboutExtras,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/fdroid/java/app/marmalade/tts/ui/screen/AboutExtras.kt,AboutExtras,missing_content_description,contentDescription = null,,,
maxwhipw__marmalade-tts-android::MarmaladeChips.kt::MarmaladeFilterChip,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/MarmaladeChips.kt,MarmaladeFilterChip,missing_content_description,contentDescription = null,,,
maxwhipw__marmalade-tts-android::EngineSpecColumn.kt::EngineLanguagesValue,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/components/EngineSpecColumn.kt,EngineLanguagesValue,missing_content_description,contentDescription = null,,,
maxwhipw__marmalade-tts-android::EngineSpecColumn.kt::EngineLanguagesValue,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/components/EngineSpecColumn.kt,EngineLanguagesValue,missing_content_description,contentDescription = null,,,
maxwhipw__marmalade-tts-android::SpeakScreen.kt::SpeakScreen,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/SpeakScreen.kt,SpeakScreen,missing_content_description,contentDescription = null,,,
maxwhipw__marmalade-tts-android::SpeakScreen.kt::CurrentVoiceRow,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/SpeakScreen.kt,CurrentVoiceRow,missing_content_description,contentDescription = null,,,
maxwhipw__marmalade-tts-android::SpeakScreen.kt::CurrentVoiceRow,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/SpeakScreen.kt,CurrentVoiceRow,text_truncation_scaling,maxLines = 1 with Ellipsis (clips at large font scale),,,
maxwhipw__marmalade-tts-android::SpeakScreen.kt::CurrentVoiceRow,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/SpeakScreen.kt,CurrentVoiceRow,text_truncation_scaling,maxLines = 1 with Ellipsis (clips at large font scale),,,
maxwhipw__marmalade-tts-android::SpeakScreen.kt::PersonaSheet,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/SpeakScreen.kt,PersonaSheet,missing_content_description,contentDescription = null,,,
maxwhipw__marmalade-tts-android::SpeakScreen.kt::PersonaSheet,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/SpeakScreen.kt,PersonaSheet,missing_content_description,contentDescription = null,,,
maxwhipw__marmalade-tts-android::SpeakScreen.kt::PersonaSheet,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/SpeakScreen.kt,PersonaSheet,missing_semantics_role,.clickable without Role,,,
maxwhipw__marmalade-tts-android::SpeakScreen.kt::PersonaSheet,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/SpeakScreen.kt,PersonaSheet,missing_semantics_role,.clickable without Role,,,
maxwhipw__marmalade-tts-android::SpeakScreen.kt::PersonaSheet,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/SpeakScreen.kt,PersonaSheet,missing_semantics_role,.clickable without Role,,,
maxwhipw__marmalade-tts-android::SpeakScreen.kt::PersonaSheet,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/SpeakScreen.kt,PersonaSheet,missing_interaction_semantics,.clickable without onClickLabel,,,
maxwhipw__marmalade-tts-android::SpeakScreen.kt::PersonaSheet,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/SpeakScreen.kt,PersonaSheet,missing_interaction_semantics,.clickable without onClickLabel,,,
maxwhipw__marmalade-tts-android::SpeakScreen.kt::PersonaSheet,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/SpeakScreen.kt,PersonaSheet,missing_interaction_semantics,.clickable without onClickLabel,,,
maxwhipw__marmalade-tts-android::SpeakScreen.kt::PersonaSheet,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/SpeakScreen.kt,PersonaSheet,text_truncation_scaling,maxLines = 1 with Ellipsis (clips at large font scale),,,
maxwhipw__marmalade-tts-android::SpeakScreen.kt::PersonaSheet,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/SpeakScreen.kt,PersonaSheet,missing_merge_descendants,"clickable ListItem with 2 Text children, no mergeDescendants",,,
maxwhipw__marmalade-tts-android::SpeakScreen.kt::PersonaSheet,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/SpeakScreen.kt,PersonaSheet,clickable_icon_not_iconbutton,Icon made clickable directly instead of IconButton,,,
maxwhipw__marmalade-tts-android::SpeakScreen.kt::PersonaSheet,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/SpeakScreen.kt,PersonaSheet,clickable_icon_not_iconbutton,Icon made clickable directly instead of IconButton,,,
maxwhipw__marmalade-tts-android::VoicePickerScreen.kt::VoicePickerScreen,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/VoicePickerScreen.kt,VoicePickerScreen,missing_content_description,contentDescription = null,,,
maxwhipw__marmalade-tts-android::VoicePickerScreen.kt::VoicePickerScreen,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/VoicePickerScreen.kt,VoicePickerScreen,textfield_no_label,OutlinedTextField with placeholder but no label,,,
maxwhipw__marmalade-tts-android::VoicePickerScreen.kt::VoiceRow,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/VoicePickerScreen.kt,VoiceRow,missing_semantics_role,.clickable without Role,,,
maxwhipw__marmalade-tts-android::VoicePickerScreen.kt::VoiceRow,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/VoicePickerScreen.kt,VoiceRow,missing_interaction_semantics,.clickable without onClickLabel,,,
maxwhipw__marmalade-tts-android::VoicePickerScreen.kt::VoiceRow,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/VoicePickerScreen.kt,VoiceRow,missing_heading_semantics,titleLarge text without heading(),,,
maxwhipw__marmalade-tts-android::VoicePickerScreen.kt::VoiceRow,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/VoicePickerScreen.kt,VoiceRow,missing_merge_descendants,"clickable Row with 2 Text children, no mergeDescendants",,,
maxwhipw__marmalade-tts-android::EffectEditorScreen.kt::EffectEditorScreen,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/EffectEditorScreen.kt,EffectEditorScreen,progress_no_semantics,CircularProgressIndicator without progressSemantics,,,
maxwhipw__marmalade-tts-android::EffectEditorScreen.kt::EffectEditorScreen,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/EffectEditorScreen.kt,EffectEditorScreen,error_state_no_semantics,isError set without semantics { error(...) },,,
maxwhipw__marmalade-tts-android::EffectEditorScreen.kt::PreviewRow,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/EffectEditorScreen.kt,PreviewRow,missing_content_description,contentDescription = null,,,
maxwhipw__marmalade-tts-android::EffectEditorScreen.kt::AddBlockButton,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/EffectEditorScreen.kt,AddBlockButton,missing_content_description,contentDescription = null,,,
maxwhipw__marmalade-tts-android::EffectEditorScreen.kt::AddBlockButton,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/EffectEditorScreen.kt,AddBlockButton,missing_semantics_role,.clickable without Role,,,
maxwhipw__marmalade-tts-android::EffectEditorScreen.kt::AddBlockButton,maxwhipw__marmalade-tts-android,maxwhipw__marmalade-tts-android/app/src/main/java/app/marmalade/tts/ui/screen/EffectEditorScreen.kt,AddBlockButton,missing_interaction_semantics,.clickable without onClickLabel,,,
